stream_index,actual_wait,predicted_wait,rolling_mae,drift_trigger
255,4,10.106327421241392,7.046411793984072,0
256,36,37.03507018269768,6.987808117055519,0
257,26,18.311987880096527,6.989023873679203,0
258,20,24.63491468354125,7.001918979291618,0
259,54,30.677830979955615,7.223610557667681,0
260,2,-2.8266034677550635,7.213699096247235,0
261,17,14.686529406602553,7.218681665427321,0
262,0,-9.547266641679261,7.2099905536073745,0
263,0,17.940362899386045,7.431934101685799,0
264,29,27.798161154621788,7.357375322606631,0
265,0,5.717047371503174,7.378952707571424,0
266,6,7.351153309513073,7.376851337896102,0
267,3,-6.147054750923797,7.281275516129952,0
268,60,29.528097823822154,7.647644850916791,1
269,12,16.04456074002395,7.522763401052697,0
270,32,39.87712831071473,7.613179555304816,0
271,8,1.212268752794012,7.54717765943642,0
272,0,-4.639568240229014,7.522806429883284,0
273,6,8.1587515897386,7.526999834661268,0
274,4,25.521014360873338,7.729817898026816,0
275,36,31.9642787080912,7.715913363419955,0
276,19,14.899776481490015,7.730146111654362,0
277,17,27.33191146887213,7.550521433766335,0
278,5,9.572360839670868,7.455516901666781,0
279,0,-2.9976272552193812,7.437116536776261,0
280,39,37.70318559865422,7.29361578167142,0
281,21,17.496597408650683,7.221673912136057,0
282,19,21.526407924809455,7.232724270697359,0
283,52,32.893663866989456,7.456550757335146,0
284,9,25.32040935302461,7.58070212061418,0
285,54,35.493459236593594,7.733397934918346,0
286,32,28.278515124005683,7.632071725307311,0
287,14,23.670573636390323,7.710753410012724,0
288,0,-10.374466454182581,7.8283176887530175,0
289,38,35.0689188492552,7.850603049685203,0
290,12,30.334471314839156,8.055556411779241,0
291,58,50.321955018777935,8.011273351702577,0
292,18,17.861789483934377,8.010090721201133,0
293,1,-0.42105304567786206,7.8041208870357135,0
294,21,33.82249565452314,7.87080378785264,0
295,21,18.19064726257816,7.904440915851756,0
296,11,4.879350416089121,7.9270967713840665,0
297,5,-1.4393178745968953,7.942559254736717,0
298,5,8.808053958757583,7.9795227726072415,0
299,6,7.137829120457942,7.815971217256367,0
300,7,9.42797377353239,7.7145313299718055,0
301,24,22.941728359634762,7.657994324632417,0
302,41,28.214244230359718,7.67937729681123,0
303,1,-5.549573284839877,7.599483392423323,0
304,0,9.746101293955999,7.679940113911906,0
305,8,15.5206068740538,7.723002919697268,0
306,0,-4.50640733962889,7.691535702349915,0
307,0,3.034218099771879,7.658356380959515,0
308,14,12.589926774773062,7.5794691132942775,0
309,0,12.78297940599572,7.605070293625113,0
310,49,36.45734970659409,7.684502419418449,0
311,35,30.97766638026073,7.684976073236261,0
312,11,19.010797555488463,7.630806951962157,0
313,37,30.21270063184387,7.590294047993472,0
314,31,31.063975459098295,7.520781454888143,0
315,12,18.908932315875948,7.534139372191646,0
316,3,13.422234026274644,7.631281710994793,0
317,19,18.51857400148725,7.62318689514826,0
318,41,43.526890088435124,7.482371351067433,0
319,7,18.221728380938245,7.257372894493497,0
320,7,11.11924660100097,7.242417164559835,0
321,2,-4.40665108876793,7.246901964879418,0
322,15,26.033570690037592,7.218618806159836,0
323,7,2.5288507493317347,7.2284572289476445,0
324,10,13.789495624167571,7.268463878645235,0
325,5,16.945966983303876,7.379857580214863,0
326,0,-4.947532643185532,7.368773524144368,0
327,0,-2.563908832422264,7.304938077841635,0
328,3,12.115931777999474,7.3760682068854235,0
329,0,-7.1855571900788995,7.3052987240583125,0
330,0,-10.947724922329282,7.378216290714588,0
331,29,22.916884715013733,7.309348162443368,0
332,5,-5.7452775520169155,7.370534487865176,0
333,0,-0.6830257045174619,7.234701534120153,0
334,34,31.34595527762258,7.106740188732944,0
335,2,3.111538913747248,7.044305332389269,0
336,0,4.899511242917772,7.092610845642018,0
337,0,-0.5907031813448356,7.003894483910035,0
338,6,5.708303331992305,6.9496042587158655,0
339,38,35.87635594780441,6.684622696617756,0
340,20,21.237302724871917,6.639756437331715,0
341,0,2.6233959598199412,6.643630504411997,0
342,7,15.595635474031786,6.631735114816405,0
343,6,9.311737469406047,6.448877296941655,0
344,11,22.14250860275132,6.573135668908817,0
345,11,15.696939137629244,6.560384315985393,0
346,5,7.780478758169592,6.578250884093601,0
347,26,22.700615181972324,6.505155009932399,0
348,18,22.11296727787539,6.175668323703618,0
349,0,-4.466505016749931,6.180942627162693,0
350,11,14.96930770786427,6.132094869627062,0
351,14,3.686282652951366,6.176169695875096,0
352,12,16.804762841477913,6.178234628390706,0
353,15,12.749362149969498,6.1793832066443555,0
354,62,46.855433318830066,6.099677610648063,0
355,19,25.009486090940065,6.1243496706359535,0
356,0,21.18169958375833,6.337868121451558,0
357,19,18.613819389647055,6.213546485720068,0
358,0,1.6371028535627588,6.176855760893718,0
359,2,2.0448395741392655,6.139945914880215,0
360,4,18.385706511153963,6.303557066252818,0
361,0,12.809825555020131,6.419887353298703,0
362,10,4.9322711785423135,6.451653864506807,0
363,22,22.91845310898799,6.224305326706525,0
364,23,26.197688010337846,6.060271309922941,0
365,16,15.16548652636725,5.83937096880077,0
366,0,1.7533841422187066,5.814769709628574,0
367,12,24.566422362427556,5.8509678187040395,0
368,30,26.127116083246236,5.7696980369861794,0
369,43,34.54280208507052,5.838774496538488,0
370,0,-4.23274560520624,5.662502925168075,0
371,0,-0.8111863309802771,5.576667192040054,0
372,55,43.08705580797675,5.723851362989524,0
373,1,3.9323561461515837,5.742742651745445,0
374,11,20.594054447446965,5.702387136656993,0
375,15,19.17086856136952,5.719406084456339,0
376,17,16.373982044870992,5.650723189096565,0
377,57,46.357676155224446,5.703260763723799,0
378,0,15.426148012560711,5.848486939396337,0
379,0,-2.2811110808130266,5.862777963900776,0
380,32,35.50673971805314,5.8762625382072855,0
381,0,0.912141720803346,5.8744359142127625,0
382,0,13.140974876119184,5.878876153043748,0
383,12,17.422835481607187,5.86479193050334,0
384,37,27.1773678947677,5.865748565644294,0
385,40,31.49112654074819,5.878101897959269,0
386,5,17.832730076190543,5.9821809321662895,0
387,53,38.965545785866254,6.119683883595813,0
388,0,-2.2492066415473744,6.130173051299819,0
389,0,-10.545564521199417,6.102205365239864,0
390,3,13.331833671579826,6.074570157467038,0
391,0,-3.6869561542433544,6.070377939148339,0
392,0,2.750205709437404,6.004620541072701,0
393,56,43.81515226801936,6.072089895620508,0
394,18,18.25135839300555,6.074432182294348,0
395,45,41.31665700403833,6.03411231579542,0
396,1,5.537686201985537,5.960555467991806,0
397,53,39.54319897371441,6.122747655838967,0
398,24,26.35841788372248,6.120641753280059,0
399,41,21.792042667395428,6.220469615175888,0
400,0,-9.274119107662088,6.284905521509152,0
401,28,20.437715495485893,6.299350939205979,0
402,10,15.105369263466768,6.225248421373844,0
403,39,43.53128159156305,6.226000075635028,0
404,0,2.6517962613001185,6.211778833599185,0
405,15,28.698751143973194,6.233688635607551,0
406,8,15.106028130970348,6.260669829204862,0
407,14,14.159184846026516,6.230610779374915,0
408,15,15.437340260461657,6.122128385405691,0
409,4,0.6578264267245064,6.0740860901956495,0
410,13,16.708105750619946,5.983590850549282,0
411,70,52.40143516134494,6.127533969970143,0
412,7,3.926082570254552,6.031641968441749,0
413,0,1.5011409838222463,6.041868409433059,0
414,1,-0.40820821925314377,6.026295453144005,0
415,36,34.55824764599116,6.030423121147275,0
416,47,37.546091697582256,6.087353084391024,0
417,0,-10.432328870330036,6.21037340550334,0
418,4,10.065804789527618,6.282549757022339,0
419,27,22.91653684253108,6.3070474958382565,0
420,50,44.33225948695272,6.362427968190448,0
421,4,18.686798213532683,6.513220496361858,0
422,0,1.817518879871983,6.42849403893486,0
423,14,19.90289450675831,6.460883501901764,0
424,8,23.07134101250134,6.509993907023639,0
425,8,3.529610456843489,6.507162037092729,0
426,14,21.735025733613412,6.569093874285777,0
427,0,1.550201995057451,6.547229088998648,0
428,2,-2.404827875417631,6.550877346467926,0
429,8,20.623642450481704,6.652841564389574,0
430,1,10.29154509361378,6.719369531711443,0
431,4,5.099651906410113,6.604193713703461,0
432,0,-3.9360553589873,6.593334870172329,0
433,27,22.999940198717166,6.615202644562983,0
434,11,11.750145173595584,6.435272375718304,0
435,0,-3.292790889323989,6.401313685698102,0
436,35,34.27415361532743,6.145615520709531,0
437,8,10.447432596025529,6.171381170530438,0
438,17,17.19228117163949,6.153320899506397,0
439,3,4.636107119319016,6.173211743821144,0
440,22,18.155476413814842,6.0414469572590335,0
441,20,18.67001884050989,5.8979489023149085,0
442,19,30.537907241169908,5.978826132561311,0
443,0,0.5758827334963499,5.974544002867665,0
444,41,31.791911209383173,6.0496740126211535,0
445,0,-3.3448791789834544,6.081053583938036,0
446,2,5.794877685217131,6.106572253225517,0
447,49,31.700896948622837,6.165730761837387,0
448,4,15.475115787554941,6.260758660222402,0
449,0,8.42713422665344,6.260382864118952,0
450,21,5.341376683198515,6.403206335513891,0
451,0,0.7964319746989919,6.403021906060377,0
452,29,24.705445379139682,6.30779203642084,0
453,0,-4.9036138061691545,6.33243275717106,0
454,1,-0.23488551136420455,6.227943145470024,0
455,29,22.034978911311153,6.262870052061516,0
456,35,23.254589929877547,6.401862453498936,0
457,2,7.222519876422989,6.334114903894528,0
458,0,5.787575663950783,6.213632749536903,0
459,0,18.647624043403212,6.418214161569281,0
460,39,27.890821320827428,6.5132446485832745,0
461,23,26.918691317222116,6.550826518538509,0
462,15,19.14037201928663,6.438318982828102,0
463,0,29.85947585423068,6.743776987485896,0
464,22,36.1247318718624,6.797553234568771,0
465,0,-11.982084759861856,6.840968375826397,0
466,26,28.60412449947237,6.7131108061174185,0
467,1,8.796518276813451,6.635136606900916,0
468,26,36.688610928936,6.740629160493273,0
469,46,37.45453228604565,6.715627950402711,0
470,1,27.9043941185819,6.9227849559902355,1
471,22,14.44684541081898,6.9711124364269565,1
472,32,27.092165081779477,6.998082801536745,1
473,28,28.939290203812504,6.857513332434644,0
474,10,21.070588424222464,6.992753707824855,1
475,21,23.115166804439905,6.973151505430833,1
476,47,44.50687552800076,6.947594483806005,0
477,3,8.424543017230167,6.847191258692812,1
478,0,7.2828234755495505,6.90874632859065,0
479,13,18.62136701260737,6.7389139495906845,0
480,0,-0.7540868082513121,6.632413545848051,0
481,6,4.954380369409453,6.5509552349240066,0
482,27,15.730971820919896,6.628000971369173,0
483,6,6.142349313744294,6.573139317896438,0
484,19,26.736357945494937,6.636696338948875,0
485,17,19.27600419891098,6.4939120021355965,0
486,2,4.136638961341271,6.4317946375152335,0
487,28,19.18964592766625,6.5399342528440725,0
488,42,43.44257871134747,6.552499733480147,0
489,0,-5.809920841416883,6.583346574331912,0
490,61,42.24381143609604,6.771447609497963,0
491,31,23.731380432069553,6.642323293613904,0
492,2,-1.16885521923696,6.6435100159825495,0
493,0,-5.98437925471384,6.699550494368694,0
494,20,29.816729824097767,6.804657014429253,0
495,8,3.6420894091228675,6.841108992390106,0
496,24,19.173497634390472,6.783266418180004,0
497,7,8.14922361453309,6.667227602482541,0
498,5,10.522451077816603,6.660435681086154,0
499,0,-4.068611623418196,6.66025003691052,0
500,22,16.680074301291334,6.655902351731288,0
501,35,21.948510733693638,6.635460989890959,0
502,3,19.69152778285045,6.821386101178189,0
503,0,1.5328025122987619,6.766759951247444,0
504,16,25.493602049357623,6.697038214208147,0
505,17,19.553620374965043,6.673078599605755,0
506,20,20.36901531214006,6.581003469337338,0
507,15,14.190794253821478,6.57174101622635,0
508,21,25.749941991906276,6.576054942682458,0
509,0,12.482514939862064,6.5742908487997145,0
510,0,-5.737894895721698,6.529870221326062,0
511,54,39.71161453797508,6.694729390771248,0
512,51,51.42533593291612,6.650845397945358,0
513,8,10.287273032402515,6.629435563334354,0
514,0,4.176952919817431,6.672270660162127,0
515,2,4.678788952922167,6.664595635957104,0
516,13,20.31980969300528,6.7470201773112635,0
517,14,20.001786543993724,6.791449601660865,0
518,31,32.07718287732291,6.802510872981908,0
519,3,14.32187460905911,6.923582966603659,0
520,29,29.72964819987239,6.88464702427475,0
521,48,30.357881680638368,7.088548738773143,0
522,19,28.31078639674533,7.060709728217837,0
523,6,0.8099026693663287,7.118387410682052,0
524,7,15.178959844741831,7.105523298858617,0
525,17,19.20441210649778,7.091267460452545,0
526,14,21.150093885925347,7.133207662961398,0
527,33,35.64722709211024,6.950059213470562,0
528,60,55.43928123705843,6.8636292506628935,0
529,21,10.326315555991531,6.891711128379832,0
530,5,-0.8075778360466224,6.768573059870397,0
531,11,21.850299187791794,6.894246400034056,0
532,10,11.690534349200052,6.8616961466383035,0
533,22,23.0839757678864,6.813950671159768,0
534,26,19.014087429485613,6.885838509399146,0
535,35,35.46781245070885,6.804623401424395,0
536,17,22.0175123502107,6.720524679925499,0
537,0,-7.46319649268078,6.748533137628721,0
538,23,12.749624015469355,6.804318141635969,0
539,30,24.547866015487408,6.639374515899837,0
540,3,15.240341335218584,6.653514049100411,0
541,56,40.87815161308612,6.793553512471559,0
542,4,10.018301003428661,6.817027624773334,0
543,45,42.94037564233379,6.469529481066279,0
544,34,26.10932039487442,6.391603827732068,0
545,1,-7.790589752204145,6.351710140136347,0
546,22,18.842330624724603,6.3586294510838846,0
547,0,9.061639926334873,6.374443471702903,0
548,12,19.83954646969852,6.338830165962434,0
549,39,35.72125485759692,6.272996133818043,0
550,6,-4.155819140496607,6.063638946591977,0
551,0,8.548769368313973,6.076084131331139,0
552,1,-2.328169491884342,6.056338313501937,0
553,0,17.268987696769145,6.260459532163894,0
554,28,18.674240971055802,6.238649164722916,0
555,2,-4.931343249642261,6.298851370287945,0
556,20,24.16043341685738,6.319692732098671,0
557,51,49.54541325629398,6.270068278679621,0
558,0,-4.919808593365936,6.240530592652325,0
559,6,19.22854379453627,6.335620302426436,0
560,14,17.159347060248198,6.365686055576397,0
561,0,-1.0636204665663769,6.365911066026095,0
562,50,32.17450990132559,6.447866840021024,0
563,48,44.03031298720483,6.495708561259161,0
564,6,21.051853360629277,6.587152253948339,0
565,10,3.25758685923552,6.642982365721508,0
566,29,25.672204885337475,6.657871817638025,0
567,20,10.645796125014128,6.664669940171175,0
568,16,15.592747082514425,6.651728367747902,0
569,9,18.082390416842394,6.6926342374407195,0
570,0,2.513416698101139,6.4895995891181855,0
571,31,28.065911105452575,6.435417955700896,0
572,3,0.12809817542630242,6.431706038267606,0
573,3,17.400959458951014,6.53691329082057,0
574,0,-5.022247164005311,6.476982257569416,0
575,4,5.72309793345241,6.444047099351607,0
576,15,9.010409883945291,6.458585696232172,0
577,5,13.001724736927876,6.544241960262108,0
578,18,19.165668844774814,6.489782182349084,0
579,35,22.933767693707562,6.589752440885012,0
580,23,29.246633303930317,6.601336285950284,0
581,0,-10.137006032584214,6.564905245528756,0
582,6,15.61823144335225,6.47648904128503,0
583,42,35.14817732070989,6.5429767933724206,0
584,8,14.571120162127192,6.506445769782042,0
585,0,4.516222714572553,6.530978299027133,0
586,4,4.164819925199456,6.528425856690376,0
587,58,55.45732798096411,6.550094185101093,0
588,11,14.703855511205404,6.537018104092333,0
589,35,27.217853638974635,6.478263496856873,0
590,0,-0.9211594465727835,6.418054303742511,0
591,26,23.587510380162716,6.269605605715166,0
592,26,28.081313894782678,6.290305330238499,0
593,2,1.0658516029232956,6.273391272296926,0
594,0,-2.5773014691353993,6.253395629163401,0
595,25,19.313217525107227,6.290995548188033,0
596,44,29.001063225613514,6.386984636705298,0
597,0,2.0554378567964946,6.337655278115333,0
598,16,24.778145609676834,6.433917312269758,0
599,36,41.2413444315304,6.357910685050648,0
600,12,20.094006405999146,6.449965162627232,0
601,42,28.90532675039781,6.3931220992552396,0
602,2,15.823744688934658,6.449534077907606,0
603,0,9.803437305920834,6.507200827598696,0
604,0,5.470354916669823,6.473343265997795,0
605,12,18.18596261683102,6.52311264737696,0
606,0,-3.182806462258746,6.473521554581128,0
607,7,15.427000910367484,6.545768727309344,0
608,9,21.5895154718795,6.646128686171068,0
609,4,8.082924359220248,6.563744185111214,0
610,27,24.27752045780734,6.525180456438041,0
611,37,34.382426161553155,6.422271389571227,0
612,0,-8.890066443443803,6.512265540749274,0
613,32,28.935838627797455,6.5370178608032266,0
614,20,18.943657406377074,6.462898236092085,0
615,2,12.699977388357707,6.590800297812694,0
616,56,40.33149024699535,6.723937765347619,0
617,6,11.282482998554608,6.696678846671043,0
618,16,20.568564200999155,6.6256561993769,0
619,0,-1.1789991618666384,6.572242014093824,0
620,5,2.138260911904048,6.455009486004792,0
621,0,5.100298269966077,6.329740109542944,0
622,5,6.610023568633503,6.274636641608005,0
623,19,21.835241368287594,6.284331854240771,0
