job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time
6,1,0,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,0.0,0.0,0.125,6
2,8,0,5,4,1.75,1,1.0,1.3228756555322954,0.0,0.25,1.0,0
3,2,1,5,1,0.1875,0,0.6666664444445185,0.4330127018922193,1.3333333333333333,0.0,0.25,3
3,6,0,6,2,0.6875,1,1.0,0.82915619758885,0.0,0.0,0.75,0
2,25,1,1,4,2.359375,1,1.0,1.5360257159305635,0.07692307692307693,0.75,3.125,0
2,21,0,3,4,3.234375,1,1.0,1.79843682124227,0.0,0.625,2.625,0
2,19,0,4,4,3.484375,1,1.0,1.8666480653835098,0.0,0.625,2.375,0
7,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0
2,25,0,1,4,2.359375,1,1.0,1.5360257159305635,0.0,0.75,3.125,0
1,23,0,2,4,2.859375,1,1.0,1.6909686573085854,0.0,0.75,2.875,0
2,14,1,4,4,3.4375,1,1.0,1.8540496217739157,0.4,0.5,1.75,0
2,5,0,6,3,1.234375,1,1.0,1.1110243021644486,0.0,0.25,0.625,0
6,14,0,4,4,3.4375,1,1.0,1.8540496217739157,0.0,0.0,1.75,0
4,14,2,4,4,3.4375,1,1.0,1.8540496217739157,0.5333333333333333,0.375,1.75,0
2,2,0,7,2,0.4375,1,0.99999950000025,0.6614378277661477,0.0,0.125,0.25,0
3,3,0,7,2,0.484375,1,0.9999996666667778,0.6959705453537527,0.0,0.0,0.375,0
8,23,1,2,4,2.859375,1,1.0,1.6909686573085854,0.041666666666666664,0.0,2.875,0
8,2,1,7,2,0.4375,0,0.24999996875000394,0.6614378277661477,2.0,0.0,0.25,5
6,2,0,7,2,0.4375,0,0.33333327777778704,0.6614378277661477,0.0,0.0,0.25,2
2,0,0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
5,7,0,7,4,2.359375,1,1.0,1.5360257159305635,0.0,0.0,0.875,0
4,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0
2,30,0,1,4,0.4375,1,1.0,0.6614378277661477,0.0,1.0,3.75,0
2,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0
3,20,0,3,4,3.75,1,1.0,1.9364916731037085,0.0,0.625,2.5,0
2,17,0,4,4,3.609375,1,1.0,1.899835519196333,0.0,0.5,2.125,0
8,28,0,2,4,1.75,1,1.0,1.3228756555322954,0.0,0.0,3.5,0
2,15,0,5,4,3.609375,1,1.0,1.899835519196333,0.0,0.5,1.875,0
6,13,0,6,4,3.484375,1,1.0,1.8666480653835098,0.0,0.0,1.625,0
3,1,1,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,1.0,0.0,0.125,1
6,10,1,4,4,2.1875,1,1.0,1.479019945774904,0.2727272727272727,0.0,1.25,0
6,16,0,3,4,3.25,1,1.0,1.8027756377319946,0.0,0.0,2.0,0
3,10,0,4,4,2.1875,1,1.0,1.479019945774904,0.0,0.25,1.25,0
2,1,0,6,1,0.109375,0,0.499999750000125,0.33071891388307384,0.0,0.0,0.125,1
3,1,2,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,2.5,0.0,0.125,1
7,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0
4,25,0,1,4,2.359375,1,1.0,1.5360257159305635,0.0,0.75,3.125,0
3,9,0,4,4,2.859375,1,1.0,1.6909686573085854,0.0,0.25,1.125,0
7,21,0,2,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,2.625,0
3,14,0,3,4,2.6875,1,1.0,1.6393596310755,0.0,0.375,1.75,0
5,14,0,3,4,3.4375,1,1.0,1.8540496217739157,0.0,0.0,1.75,0
6,17,0,3,4,3.109375,1,1.0,1.7633419974582356,0.0,0.0,2.125,0
2,21,1,2,4,2.234375,1,1.0,1.4947825928876748,0.22727272727272727,0.75,2.625,0
1,27,0,1,4,1.234375,1,1.0,1.1110243021644486,0.0,1.0,3.375,0
5,26,0,2,4,1.1875,1,1.0,1.0897247358851685,0.0,0.0,3.25,0
5,21,0,2,4,2.234375,1,1.0,1.4947825928876748,0.0,0.0,2.625,0
2,21,0,3,4,3.234375,1,1.0,1.79843682124227,0.0,0.625,2.625,0
8,30,0,1,4,0.1875,1,1.0,0.4330127018922193,0.0,0.0,3.75,0
1,24,0,1,4,3.0,1,1.0,1.7320508075688772,0.0,0.75,3.0,0
2,23,1,2,4,2.859375,1,1.0,1.6909686573085854,0.125,0.75,2.875,0
3,23,0,2,4,2.859375,1,1.0,1.6909686573085854,0.0,0.75,2.875,0
6,14,0,4,4,2.6875,1,1.0,1.6393596310755,0.0,0.0,1.75,0
5,19,0,3,4,2.984375,1,1.0,1.7275343701356567,0.0,0.0,2.375,0
8,18,0,4,4,3.4375,1,1.0,1.8540496217739157,0.0,0.0,2.25,0
8,6,0,6,4,1.9375,0,0.7499999062500118,1.3919410907075054,0.0,0.0,0.75,1
2,10,1,4,4,2.9375,1,1.0,1.713913650100261,0.18181818181818182,0.375,1.25,0
1,1,1,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,3.0,0.125,0.125,0
2,10,0,4,4,2.9375,1,1.0,1.713913650100261,0.0,0.375,1.25,0
4,0,1,7,0,0.0,0,0.0,0.0,6.0,0.0,0.0,6
6,1,0,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,0.0,0.0,0.125,5
6,17,0,4,4,2.609375,1,1.0,1.6153559979150107,0.0,0.0,2.125,0
1,11,0,5,4,2.734375,1,1.0,1.653594569415369,0.0,0.5,1.375,0
3,17,0,5,4,1.359375,1,1.0,1.165922381636102,0.0,0.375,2.125,0
2,10,0,6,4,2.9375,1,1.0,1.713913650100261,0.0,0.375,1.25,0
4,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0
2,30,0,1,4,0.4375,1,1.0,0.6614378277661477,0.0,1.0,3.75,0
2,28,0,1,4,1.75,1,1.0,1.3228756555322954,0.0,0.875,3.5,0
4,28,0,2,4,0.75,1,1.0,0.8660254037844386,0.0,0.75,3.5,0
7,10,0,4,4,2.9375,1,1.0,1.713913650100261,0.0,0.0,1.25,0
7,28,0,1,4,0.75,1,1.0,0.8660254037844386,0.0,0.0,3.5,0
4,14,0,3,4,3.4375,1,1.0,1.8540496217739157,0.0,0.375,1.75,0
7,21,0,2,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,2.625,0
7,3,0,5,3,0.984375,0,0.4285713673469475,0.9921567416492215,0.0,0.0,0.375,5
7,5,1,5,3,1.234375,0,0.7142856122449125,1.1110243021644486,0.16666666666666666,0.0,0.625,1
8,15,0,4,4,2.109375,1,1.0,1.4523687548277813,0.0,0.0,1.875,0
1,7,0,5,2,0.859375,1,1.0,0.9270248108869579,0.0,0.5,0.875,0
2,3,1,5,3,0.984375,1,1.0,0.9921567416492215,1.75,0.125,0.375,0
5,6,0,8,2,0.6875,1,1.0,0.82915619758885,0.0,0.0,0.75,0
2,16,2,5,4,2.25,1,1.0,1.5,0.47058823529411764,0.625,2.0,0
1,5,0,5,3,1.234375,1,1.0,1.1110243021644486,0.0,0.25,0.625,0
2,16,0,5,4,2.25,1,1.0,1.5,0.0,0.625,2.0,0
4,9,0,8,4,2.109375,1,1.0,1.4523687548277813,0.0,0.125,1.125,0
4,7,1,5,2,0.859375,1,1.0,0.9270248108869579,0.125,0.0,0.875,0
6,16,1,5,4,2.25,1,1.0,1.5,0.11764705882352941,0.0,2.0,0
7,9,1,8,4,2.109375,1,1.0,1.4523687548277813,0.4,0.0,1.125,4
2,19,0,2,4,2.234375,1,1.0,1.4947825928876748,0.0,0.75,2.375,0
1,12,0,5,4,1.75,1,1.0,1.3228756555322954,0.0,0.75,1.5,0
2,11,0,6,4,1.484375,1,1.0,1.2183492931011204,0.0,0.375,1.375,0
7,19,1,2,4,2.234375,1,1.0,1.4947825928876748,0.1,0.0,2.375,0
1,19,2,2,4,2.234375,1,1.0,1.4947825928876748,0.45,0.75,2.375,0
7,11,0,6,4,1.484375,1,1.0,1.2183492931011204,0.0,0.0,1.375,0
1,4,2,7,2,0.5,1,1.0,0.7071067811865476,2.8,0.375,0.5,0
7,9,0,5,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,1.125,0
3,15,0,4,4,1.859375,1,1.0,1.3635890143294642,0.0,0.25,1.875,0
5,4,4,7,2,0.75,0,0.799999840000032,0.8660254037844386,5.8,0.0,0.5,2
2,4,2,7,2,0.5,1,1.0,0.7071067811865476,2.8,0.125,0.5,0
3,11,5,5,3,0.984375,1,1.0,0.9921567416492215,2.6666666666666665,0.125,1.375,5
6,4,1,7,2,0.5,0,0.6666665555555741,0.7071067811865476,1.6,0.0,0.5,8
8,4,0,7,2,0.5,0,0.4999999375000079,0.7071067811865476,0.0,0.0,0.5,7
8,4,3,7,2,0.5,0,0.4999999375000079,0.7071067811865476,3.2,0.0,0.5,8
2,0,6,6,0,0.0,0,0.0,0.0,28.0,0.0,0.0,9
1,3,9,5,2,0.484375,1,1.0,0.6959705453537527,9.0,0.25,0.375,14
2,3,8,5,2,0.484375,1,1.0,0.6959705453537527,8.5,0.125,0.375,14
3,1,5,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,13.0,0.0,0.125,6
2,11,6,5,3,0.984375,1,1.0,0.9921567416492215,2.9166666666666665,0.5,1.375,7
4,0,7,6,0,0.0,0,0.0,0.0,30.0,0.0,0.0,18
7,4,3,7,2,0.75,0,0.57142848979593,0.8660254037844386,4.4,0.0,0.5,24
6,11,4,5,3,0.984375,1,1.0,0.9921567416492215,2.1666666666666665,0.0,1.375,20
7,0,5,6,0,0.0,0,0.0,0.0,21.0,0.0,0.0,18
8,3,10,5,2,0.484375,0,0.3749999531250059,0.6959705453537527,9.25,0.0,0.375,29
2,26,0,1,4,0.6875,1,1.0,0.82915619758885,0.0,1.0,3.25,0
6,5,10,5,2,0.734375,0,0.8333331944444675,0.8569568250501305,7.0,0.0,0.625,23
1,16,0,4,4,2.75,1,1.0,1.6583123951777,0.0,0.625,2.0,0
4,15,0,5,4,2.609375,1,1.0,1.6153559979150107,0.0,0.25,1.875,0
2,15,1,5,4,2.609375,1,1.0,1.6153559979150107,0.25,0.625,1.875,0
3,26,1,1,4,0.6875,1,1.0,0.82915619758885,0.07407407407407407,0.75,3.25,0
5,21,0,3,4,1.734375,1,1.0,1.3169567191065923,0.0,0.0,2.625,0
2,21,0,3,4,2.734375,1,1.0,1.653594569415369,0.0,0.75,2.625,0
8,25,0,2,4,1.859375,1,1.0,1.3635890143294642,0.0,0.0,3.125,0
5,9,0,4,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,1.125,0
5,22,0,3,4,2.1875,1,1.0,1.479019945774904,0.0,0.0,2.75,0
8,17,0,3,4,3.609375,1,1.0,1.899835519196333,0.0,0.0,2.125,0
2,25,0,2,4,0.859375,1,1.0,0.9270248108869579,0.0,1.0,3.125,0
6,9,1,4,4,2.859375,1,1.0,1.6909686573085854,0.5,0.0,1.125,8
2,13,0,4,4,2.234375,1,1.0,1.4947825928876748,0.0,0.5,1.625,0
1,0,2,6,0,0.0,0,0.0,0.0,14.0,0.0,0.0,1
3,13,1,4,4,2.234375,1,1.0,1.4947825928876748,0.14285714285714285,0.375,1.625,0
8,4,1,5,4,1.75,0,0.4999999375000079,1.3228756555322954,1.2,0.0,0.5,8
1,8,0,6,3,1.75,1,1.0,1.3228756555322954,0.0,0.375,1.0,0
4,4,2,5,4,1.75,1,0.9999997500000625,1.3228756555322954,2.8,0.125,0.5,0
7,27,1,2,4,1.734375,1,1.0,1.3169567191065923,0.07142857142857142,0.0,3.375,0
2,27,0,2,4,1.734375,1,1.0,1.3169567191065923,0.0,0.875,3.375,0
8,32,2,0,4,0.0,1,1.0,0.0,0.12121212121212122,0.0,4.0,0
2,32,1,0,4,0.0,1,1.0,0.0,0.06060606060606061,1.0,4.0,0
1,20,0,3,4,3.75,1,1.0,1.9364916731037085,0.0,0.625,2.5,0
2,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0
1,27,0,3,4,1.734375,1,1.0,1.3169567191065923,0.0,0.875,3.375,0
7,22,1,5,4,2.1875,1,1.0,1.479019945774904,0.21739130434782608,0.0,2.75,0
1,23,0,4,4,1.859375,1,1.0,1.3635890143294642,0.0,0.875,2.875,0
5,22,0,5,4,2.1875,1,1.0,1.479019945774904,0.0,0.0,2.75,0
5,27,1,3,4,1.734375,1,1.0,1.3169567191065923,0.03571428571428571,0.0,3.375,0
6,10,1,7,4,2.9375,1,1.0,1.713913650100261,0.18181818181818182,0.0,1.25,0
3,3,3,8,2,0.484375,1,0.9999996666667778,0.6959705453537527,4.75,0.0,0.375,0
2,10,0,7,4,2.9375,1,1.0,1.713913650100261,0.0,0.375,1.25,0
6,3,0,8,2,0.484375,0,0.49999991666668053,0.6959705453537527,0.0,0.0,0.375,5
4,3,4,8,2,0.484375,0,0.7499998125000469,0.6959705453537527,5.5,0.0,0.375,4
4,0,3,7,0,0.0,0,0.0,0.0,17.0,0.0,0.0,10
6,3,1,8,2,0.484375,0,0.49999991666668053,0.6959705453537527,1.5,0.0,0.375,7
1,0,4,7,0,0.0,0,0.0,0.0,21.0,0.0,0.0,1
4,0,2,7,0,0.0,0,0.0,0.0,13.0,0.0,0.0,3
6,10,4,6,4,1.6875,1,1.0,1.299038105676658,2.090909090909091,0.0,1.25,16
7,3,2,8,2,0.484375,0,0.4285713673469475,0.6959705453537527,3.0,0.0,0.375,17
6,5,5,6,3,1.234375,0,0.8333331944444675,1.1110243021644486,3.6666666666666665,0.0,0.625,16
4,5,6,6,3,1.234375,1,1.0,1.1110243021644486,4.666666666666667,0.0,0.625,14
8,2,4,7,2,0.4375,0,0.24999996875000394,0.6614378277661477,6.666666666666667,0.0,0.25,13
6,2,5,7,2,0.4375,0,0.33333327777778704,0.6614378277661477,9.333333333333334,0.0,0.25,11
5,23,0,2,4,2.859375,1,1.0,1.6909686573085854,0.0,0.0,2.875,0
8,26,0,1,4,0.6875,1,1.0,0.82915619758885,0.0,0.0,3.25,0
1,24,0,1,4,3.0,1,1.0,1.7320508075688772,0.0,0.75,3.0,0
8,5,0,5,4,1.734375,0,0.6249999218750099,1.3169567191065923,0.0,0.0,0.625,1
8,13,0,4,4,3.484375,1,1.0,1.8666480653835098,0.0,0.0,1.625,0
7,10,1,4,4,2.1875,1,1.0,1.479019945774904,0.7272727272727273,0.0,1.25,5
5,23,1,2,4,2.859375,1,1.0,1.6909686573085854,0.20833333333333334,0.0,2.875,0
8,0,1,6,0,0.0,0,0.0,0.0,7.0,0.0,0.0,6
4,0,2,6,0,0.0,0,0.0,0.0,15.0,0.0,0.0,6
2,2,1,5,2,0.4375,1,0.99999950000025,0.6614378277661477,2.3333333333333335,0.125,0.25,0
3,22,0,2,4,1.9375,1,1.0,1.3919410907075054,0.0,0.75,2.75,0
5,0,3,6,0,0.0,0,0.0,0.0,19.0,0.0,0.0,6
5,8,4,5,4,3.0,1,1.0,1.7320508075688772,2.6666666666666665,0.0,1.0,12
5,19,1,3,4,3.484375,1,1.0,1.8666480653835098,0.05,0.0,2.375,0
1,19,0,3,4,2.734375,1,1.0,1.653594569415369,0.0,0.75,2.375,0
7,21,0,3,4,1.734375,1,1.0,1.3169567191065923,0.0,0.0,2.625,0
1,19,0,3,4,3.484375,1,1.0,1.8666480653835098,0.0,0.625,2.375,0
5,24,0,2,4,2.25,1,1.0,1.5,0.0,0.0,3.0,0
6,20,1,2,4,2.5,1,1.0,1.5811388300841898,0.2857142857142857,0.0,2.5,0
6,19,0,3,4,2.984375,1,1.0,1.7275343701356567,0.0,0.0,2.375,0
3,2,3,6,2,0.4375,0,0.6666664444445185,0.6614378277661477,6.0,0.0,0.25,1
6,21,0,2,4,1.984375,1,1.0,1.4086784586980805,0.0,0.0,2.625,0
2,4,3,5,4,1.75,1,1.0,1.3228756555322954,3.6,0.125,0.5,0
4,4,6,6,2,0.5,1,0.9999997500000625,0.7071067811865476,7.8,0.0,0.5,0
5,4,2,5,4,1.75,0,0.799999840000032,1.3228756555322954,2.6,0.0,0.5,6
6,20,0,2,4,2.5,1,1.0,1.5811388300841898,0.0,0.0,2.5,0
4,8,0,4,4,3.0,1,1.0,1.7320508075688772,0.0,0.25,1.0,0
5,0,3,7,0,0.0,0,0.0,0.0,20.0,0.0,0.0,6
5,4,0,5,4,1.75,0,0.799999840000032,1.3228756555322954,0.0,0.0,0.5,3
7,8,4,5,4,1.75,1,1.0,1.3228756555322954,2.3333333333333335,0.0,1.0,11
8,4,1,5,4,1.75,0,0.4999999375000079,1.3228756555322954,1.0,0.0,0.5,16
8,6,6,6,3,1.1875,0,0.7499999062500118,1.0897247358851685,5.142857142857143,0.0,0.75,15
6,0,5,7,0,0.0,0,0.0,0.0,30.0,0.0,0.0,11
5,0,4,7,0,0.0,0,0.0,0.0,25.0,0.0,0.0,11
4,1,2,5,1,0.109375,0,0.24999993750001562,0.33071891388307384,8.0,0.0,0.125,1
8,1,1,5,1,0.109375,0,0.12499998437500197,0.33071891388307384,4.0,0.0,0.125,6
6,32,0,0,4,0.0,1,1.0,0.0,0.0,0.0,4.0,0
2,9,0,4,4,2.859375,1,1.0,1.6909686573085854,0.0,0.25,1.125,0
6,26,0,1,4,1.9375,1,1.0,1.3919410907075054,0.0,0.0,3.25,0
4,26,1,1,4,1.9375,1,1.0,1.3919410907075054,0.2222222222222222,0.75,3.25,0
6,7,0,6,4,2.359375,1,1.0,1.5360257159305635,0.0,0.0,0.875,0
7,16,0,3,4,4.0,1,1.0,2.0,0.0,0.0,2.0,0
2,13,1,4,4,2.984375,1,1.0,1.7275343701356567,0.2857142857142857,0.5,1.625,0
4,13,0,4,4,2.984375,1,1.0,1.7275343701356567,0.0,0.25,1.625,0
1,27,1,1,4,1.734375,1,1.0,1.3169567191065923,0.21428571428571427,0.875,3.375,0
5,28,0,1,4,1.75,1,1.0,1.3228756555322954,0.0,0.0,3.5,0
2,18,0,4,4,3.4375,1,1.0,1.8540496217739157,0.0,0.625,2.25,0
6,27,0,1,4,1.734375,1,1.0,1.3169567191065923,0.0,0.0,3.375,0
2,20,0,3,4,3.75,1,1.0,1.9364916731037085,0.0,0.625,2.5,0
4,17,0,4,4,3.609375,1,1.0,1.899835519196333,0.0,0.5,2.125,0
2,26,0,2,4,1.1875,1,1.0,1.0897247358851685,0.0,0.875,3.25,0
5,11,0,4,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,1.375,0
7,26,0,2,4,1.1875,1,1.0,1.0897247358851685,0.0,0.0,3.25,0
4,2,1,5,2,0.4375,0,0.49999987500003124,0.6614378277661477,1.6666666666666667,0.0,0.25,6
8,19,0,3,4,2.984375,1,1.0,1.7275343701356567,0.0,0.0,2.375,0
8,6,0,5,4,1.9375,0,0.7499999062500118,1.3919410907075054,0.0,0.0,0.75,2
5,2,0,5,2,0.4375,0,0.399999920000016,0.6614378277661477,0.0,0.0,0.25,10
2,5,6,4,3,1.234375,1,1.0,1.1110243021644486,4.833333333333333,0.25,0.625,5
7,2,2,5,2,0.4375,0,0.285714244897965,0.6614378277661477,3.0,0.0,0.25,7
1,0,6,7,0,0.0,0,0.0,0.0,34.0,0.0,0.0,2
5,0,5,5,0,0.0,0,0.0,0.0,19.0,0.0,0.0,15
2,0,6,5,0,0.0,0,0.0,0.0,24.0,0.0,0.0,15
4,2,4,5,2,0.4375,0,0.49999987500003124,0.6614378277661477,7.0,0.0,0.25,8
5,2,3,5,2,0.4375,0,0.399999920000016,0.6614378277661477,5.333333333333333,0.0,0.25,11
1,0,4,5,0,0.0,0,0.0,0.0,21.0,0.0,0.0,7
7,5,5,4,3,1.234375,0,0.7142856122449125,1.1110243021644486,3.6666666666666665,0.0,0.625,10
7,0,3,7,0,0.0,0,0.0,0.0,14.0,0.0,0.0,15
